Date,Open,High,Low,Close,Adj Close,Volume
2005-05-03,76.839996,77.290001,76.269997,76.760002,54.807262,3141600
2005-05-04,76.699997,77.629997,76.180000,77.349998,55.228546,3013100
2005-05-05,77.349998,77.949997,77.099998,77.470001,55.314224,2600200
2005-05-06,77.580002,78.239998,77.169998,77.330002,55.214252,2286200
2005-05-09,77.180000,77.730003,76.800003,77.730003,55.499847,2310700
2005-05-10,77.580002,77.580002,75.989998,76.610001,54.700169,3866900
2005-05-11,76.790001,77.080002,76.000000,76.989998,54.971504,2806200
2005-05-12,77.239998,77.250000,75.660004,75.779999,54.107544,2371700
2005-05-13,76.070000,76.279999,75.089996,75.610001,53.986153,2553700
2005-05-16,75.970001,76.650002,75.669998,76.419998,54.564518,1931800
2005-05-17,76.050003,77.150002,75.750000,77.010002,54.985764,2414300
2005-05-18,76.980003,78.410004,76.750000,78.099998,56.069866,2247300
2005-05-19,78.099998,78.180000,77.559998,77.860001,55.897545,2191900
2005-05-20,77.800003,77.800003,76.349998,77.059998,55.323185,3465200
2005-05-23,77.300003,79.230003,77.099998,78.529999,56.378540,2962500
2005-05-24,78.120003,78.480003,77.949997,78.190002,56.134445,2263500
2005-05-25,78.180000,78.180000,76.989998,77.059998,55.323185,2589800
2005-05-26,77.800003,77.800003,76.550003,76.980003,55.265762,3051300
2005-05-27,76.930000,77.449997,76.930000,76.980003,55.265762,1511700
2005-05-31,77.010002,77.279999,76.650002,76.650002,55.028843,3337000
2005-06-01,76.779999,77.800003,76.459999,77.000000,55.280117,2085900
2005-06-02,77.010002,77.120003,76.339996,76.570000,54.971420,2219200
2005-06-03,76.589996,76.849998,75.750000,76.000000,54.562180,2305500
2005-06-06,75.860001,76.250000,75.580002,76.160004,54.677059,1611100
2005-06-07,76.500000,77.440002,76.209999,76.339996,54.806290,2725100
2005-06-08,76.919998,76.970001,76.360001,76.559998,54.964241,2042700
2005-06-09,76.559998,77.029999,75.800003,76.180000,54.691410,2720900
2005-06-10,76.540001,76.580002,75.400002,75.790001,54.411442,2776900
2005-06-13,75.959999,76.949997,75.599998,76.089996,54.626801,2556500
2005-06-14,76.610001,77.040001,76.349998,76.660004,55.036037,2363200
2005-06-15,76.900002,77.050003,75.800003,76.129997,54.655537,2612400
2005-06-16,76.129997,76.980003,75.750000,76.669998,55.043209,2295700
2005-06-17,77.669998,78.550003,76.849998,76.919998,55.222698,3939400
2005-06-20,77.500000,77.889999,77.089996,77.190002,55.416527,2281200
2005-06-21,77.400002,77.989998,77.000000,77.190002,55.416527,2822300
2005-06-22,77.849998,78.510002,77.320000,77.879997,55.911896,3977800
2005-06-23,78.209999,78.250000,75.580002,75.870003,54.468868,4737000
2005-06-24,75.750000,76.309998,75.300003,75.480003,54.188885,4004000
2005-06-27,75.680000,76.320000,75.500000,75.790001,54.411442,2282700
2005-06-28,76.300003,77.220001,76.050003,77.099998,55.351910,3008000
2005-06-29,77.070000,77.080002,75.970001,76.040001,54.590939,2225100
2005-06-30,74.000000,74.550003,72.250000,72.300003,51.905876,14756900
2005-07-01,72.309998,73.120003,71.029999,73.000000,52.408421,8866000
2005-07-05,73.040001,73.870003,73.000000,73.620003,52.853539,3999300
2005-07-06,73.629997,73.629997,72.830002,72.830002,52.286392,3753600
2005-07-07,72.000000,73.900002,71.370003,73.809998,52.989960,3714400
2005-07-08,73.900002,75.239998,73.599998,75.000000,53.844261,3345000
2005-07-11,75.389999,76.160004,75.019997,76.129997,54.655537,3709900
2005-07-12,76.139999,76.139999,74.860001,74.870003,53.750957,3687700
2005-07-13,75.099998,75.430000,74.510002,75.120003,53.930443,3299300
2005-07-14,75.120003,75.970001,75.070000,75.430000,54.152988,2791600
2005-07-15,75.800003,76.739998,75.080002,75.449997,54.167351,3573800
2005-07-18,75.449997,76.139999,74.279999,74.529999,53.506832,4631600
2005-07-19,74.570000,74.849998,73.989998,74.290001,53.334564,4230400
2005-07-20,74.110001,74.750000,73.989998,74.680000,53.614529,2828100
2005-07-21,75.120003,75.400002,74.269997,74.550003,53.521221,2799900
2005-07-22,74.800003,74.949997,74.000000,74.709999,53.636086,2857200
2005-07-25,74.839996,75.300003,73.900002,74.169998,53.248394,2943200
2005-07-26,74.629997,74.629997,73.779999,73.779999,52.968410,2664000
2005-07-27,74.089996,74.199997,73.330002,73.650002,52.875088,3194500
2005-07-28,73.690002,74.790001,73.639999,74.699997,53.628899,3188600
2005-07-29,74.870003,75.320000,74.419998,75.000000,53.844261,3068200
2005-08-01,75.099998,75.349998,74.709999,75.300003,54.059647,2502800
2005-08-02,75.309998,75.489998,74.650002,74.879997,53.758129,2441800
2005-08-03,74.550003,74.760002,73.919998,74.190002,53.262745,3350800
2005-08-04,74.190002,74.190002,73.000000,73.349998,52.659695,3281100
2005-08-05,73.349998,73.650002,72.910004,72.989998,52.401241,2693800
2005-08-08,72.879997,73.209999,72.000000,72.339996,51.934586,3747200
2005-08-09,72.470001,72.900002,71.930000,72.000000,51.690506,3984500
2005-08-10,72.180000,72.699997,71.809998,72.000000,51.690506,5062400
2005-08-11,72.220001,72.440002,71.830002,72.360001,51.948940,3486300
2005-08-12,72.349998,72.440002,71.940002,71.940002,51.647415,2723100
2005-08-15,72.000000,72.620003,71.199997,72.180000,51.819721,3377900
2005-08-16,72.239998,72.300003,71.650002,71.660004,51.446407,2481900
2005-08-17,71.239998,72.059998,71.139999,71.760002,51.821918,2634100
2005-08-18,71.889999,71.989998,71.279999,71.919998,51.937485,3032700
2005-08-19,72.160004,72.900002,71.930000,72.070000,52.045803,2924100
2005-08-22,72.360001,72.959999,71.400002,71.919998,51.937485,2856200
2005-08-23,71.919998,71.919998,70.849998,70.989998,51.265858,3331300
2005-08-24,70.730003,71.620003,70.440002,71.320000,51.504181,3735600
2005-08-25,71.529999,71.540001,71.050003,71.300003,51.489746,2167600
2005-08-26,71.180000,71.309998,70.550003,70.989998,51.265858,2995900
2005-08-29,70.500000,71.370003,70.410004,71.080002,51.330860,1881100
2005-08-30,71.080002,71.349998,70.660004,70.980003,51.258659,2386200
2005-08-31,70.860001,71.239998,70.510002,71.150002,51.381409,2845000
2005-09-01,71.400002,71.739998,70.610001,70.860001,51.171993,3004600
2005-09-02,71.389999,71.690002,71.040001,71.500000,51.634155,2507300
2005-09-06,72.080002,72.760002,71.779999,72.699997,52.500755,3239300
2005-09-07,72.830002,74.300003,72.699997,73.769997,53.273457,3857400
2005-09-08,72.250000,73.820000,72.220001,73.120003,52.804066,3615200
2005-09-09,73.449997,73.870003,73.099998,73.519997,53.092918,2527100
2005-09-12,73.730003,74.519997,73.500000,74.230003,53.605648,3933600
2005-09-13,74.040001,74.580002,73.980003,74.000000,53.439571,3004200
2005-09-14,74.150002,74.480003,73.559998,73.720001,53.237331,2407400
2005-09-15,73.519997,73.820000,72.839996,73.309998,52.941269,2450300
2005-09-16,73.669998,73.820000,72.809998,73.349998,52.970165,3959500
2005-09-19,73.250000,73.300003,72.150002,72.500000,52.356319,2860100
2005-09-20,72.389999,72.980003,72.199997,72.349998,52.248013,2664100
2005-09-21,72.360001,72.720001,71.900002,72.330002,52.233559,2942500
2005-09-22,72.199997,73.150002,72.180000,72.800003,52.572968,2442400
2005-09-23,72.800003,72.959999,72.239998,72.550003,52.392410,2181800
2005-09-26,73.099998,73.419998,72.910004,73.129997,52.811275,2588900
2005-09-27,73.000000,73.389999,72.800003,73.180000,52.847374,1991400
2005-09-28,73.519997,73.650002,72.220001,72.680000,52.486324,3060100
2005-09-29,72.889999,73.389999,72.480003,73.180000,52.847374,2824000
2005-09-30,73.180000,73.480003,73.000000,73.360001,52.977364,1855800
2005-10-03,73.260002,73.629997,72.449997,72.529999,52.377975,2140800
2005-10-04,72.529999,72.900002,71.400002,71.500000,51.634155,2830800
2005-10-05,71.410004,71.930000,71.150002,71.169998,51.395847,3615700
2005-10-06,71.360001,71.769997,70.489998,71.110001,51.352516,3921100
2005-10-07,71.510002,71.989998,71.269997,71.730003,51.800262,2306900
2005-10-10,72.000000,72.199997,71.260002,71.389999,51.554737,1958900
2005-10-11,71.250000,71.300003,70.349998,70.550003,50.948132,2861300
2005-10-12,70.290001,71.250000,70.150002,70.379997,50.825344,3729600
2005-10-13,70.110001,70.879997,69.709999,70.070000,50.601486,3405300
2005-10-14,70.279999,70.779999,70.080002,70.720001,51.070885,2565900
2005-10-17,71.010002,72.690002,70.779999,72.470001,52.334637,4737100
2005-10-18,73.300003,75.389999,73.089996,74.709999,53.952271,7015700
2005-10-19,74.720001,75.650002,74.139999,75.650002,54.631111,4182700
2005-10-20,75.650002,75.949997,74.510002,74.900002,54.089481,3332200
2005-10-21,74.750000,75.650002,74.720001,74.889999,54.082260,3111500
2005-10-24,75.389999,75.639999,74.980003,75.559998,54.566109,2375400
2005-10-25,75.750000,76.290001,75.129997,75.669998,54.645554,2938700
2005-10-26,75.580002,76.180000,75.169998,75.169998,54.284470,2012200
2005-10-27,75.419998,75.900002,74.760002,74.809998,54.024498,1929700
2005-10-28,75.250000,76.239998,74.809998,76.239998,55.057194,2727000
2005-10-31,76.239998,76.480003,75.540001,75.980003,54.869415,3530400
2005-11-01,75.500000,75.510002,74.510002,74.860001,54.060600,3679400
2005-11-02,75.080002,75.410004,74.400002,75.150002,54.270050,3676700
2005-11-03,75.300003,75.730003,74.610001,75.139999,54.262814,2522500
2005-11-04,75.349998,75.900002,74.879997,75.129997,54.255562,2476100
2005-11-07,75.650002,76.339996,75.349998,75.849998,54.775566,1821300
2005-11-08,75.849998,76.379997,75.500000,75.949997,54.847775,1895000
2005-11-09,76.000000,76.669998,75.820000,76.089996,54.948872,2414900
2005-11-10,76.089996,77.300003,75.760002,77.180000,55.736008,3005100
2005-11-11,77.410004,77.750000,77.269997,77.550003,56.003201,2075500
2005-11-14,77.349998,77.849998,77.230003,77.629997,56.060986,2305200
2005-11-15,77.580002,78.580002,77.470001,78.059998,56.371513,2579200
2005-11-16,78.400002,78.639999,76.519997,76.910004,55.541016,4949300
2005-11-17,77.300003,77.449997,76.580002,77.260002,55.793777,3958500
2005-11-18,78.750000,78.750000,77.650002,78.160004,56.443729,3700000
2005-11-21,78.400002,79.379997,78.110001,79.230003,57.216442,2577200
2005-11-22,79.099998,79.320000,77.650002,78.279999,56.831657,4084500
2005-11-23,78.070000,78.379997,77.779999,78.129997,56.722736,2635000
2005-11-25,78.070000,78.349998,77.750000,78.320000,56.860703,1165000
2005-11-28,78.489998,78.550003,77.930000,78.199997,56.773560,2268000
2005-11-29,78.209999,78.750000,78.169998,78.349998,56.882462,2498300
2005-11-30,78.349998,79.199997,78.230003,78.480003,56.976852,2928400
2005-12-01,78.769997,79.839996,78.739998,79.269997,57.550392,2796200
2005-12-02,79.050003,79.739998,78.940002,79.400002,57.644764,1734400
2005-12-05,79.099998,79.790001,78.139999,78.320000,56.860703,2861800
2005-12-06,78.449997,78.699997,77.519997,77.699997,56.410583,3448600
2005-12-07,78.400002,78.900002,77.099998,77.379997,56.178230,3821000
2005-12-08,77.830002,77.989998,76.849998,76.940002,55.858810,2247000
2005-12-09,77.459999,78.080002,76.910004,77.860001,56.526752,2526300
2005-12-12,77.870003,78.160004,76.779999,77.110001,55.982246,1990800
2005-12-13,77.400002,77.800003,76.680000,76.949997,55.866047,2458300
2005-12-14,76.830002,77.910004,76.830002,77.550003,56.301655,2102600
2005-12-15,77.370003,77.980003,76.970001,77.489998,56.258106,2910600
2005-12-16,77.940002,78.180000,76.900002,77.089996,55.967705,4755800
2005-12-19,76.900002,77.750000,76.849998,77.570000,56.316204,2731100
2005-12-20,77.320000,78.260002,77.300003,77.430000,56.214550,2974100
2005-12-21,77.629997,78.250000,77.559998,78.050003,56.664658,1919700
2005-12-22,78.480003,78.940002,77.699997,78.639999,57.093010,2386500
2005-12-23,77.889999,78.930000,73.470001,78.599998,57.063961,1095700
2005-12-27,78.639999,78.989998,77.349998,77.379997,56.178230,1826700
2005-12-28,77.589996,78.459999,77.540001,78.199997,56.773560,1615600
2005-12-29,78.349998,78.669998,78.099998,78.290001,56.838921,1374000
2005-12-30,78.110001,78.300003,77.449997,77.500000,56.265366,1728600
2006-01-03,77.760002,79.349998,77.239998,79.110001,57.434235,3117200
2006-01-04,79.489998,79.489998,78.250000,78.709999,57.143826,2558000
2006-01-05,78.410004,78.650002,77.559998,77.989998,56.621105,2529500
2006-01-06,78.639999,78.900002,77.639999,78.629997,57.085735,2479500
2006-01-09,78.500000,79.830002,78.459999,79.019997,57.368870,1845600
2006-01-10,79.000000,79.010002,78.080002,78.529999,57.013149,1919900
2006-01-11,78.440002,78.660004,77.839996,78.370003,56.896996,1909900
2006-01-12,78.199997,78.230003,77.199997,77.699997,56.410583,2121100
2006-01-13,76.949997,78.199997,76.949997,77.500000,56.265366,1925300
2006-01-17,77.099998,77.620003,77.000000,77.089996,55.967705,2073400
2006-01-18,77.000000,77.279999,76.519997,77.180000,56.033051,1833600
2006-01-19,77.190002,77.370003,76.699997,76.910004,55.837009,1807100
2006-01-20,76.910004,76.910004,75.180000,75.239998,54.624599,3284500
2006-01-23,75.500000,76.230003,74.809998,75.699997,54.958572,2953500
2006-01-24,74.010002,75.599998,73.720001,74.199997,53.869564,5511200
2006-01-25,73.250000,73.830002,72.750000,73.000000,52.998333,7475200
2006-01-26,73.220001,73.430000,72.019997,72.699997,52.780548,5027500
2006-01-27,72.449997,73.250000,72.400002,72.650002,52.744247,3813100
2006-01-30,72.900002,73.339996,72.419998,72.650002,52.744247,3463600
2006-01-31,72.400002,73.250000,71.959999,72.750000,52.816845,5317900
2006-02-01,72.300003,73.400002,72.010002,73.190002,53.136288,3829100
2006-02-02,73.160004,73.680000,72.050003,72.150002,52.381245,3207100
2006-02-03,71.750000,72.089996,71.000000,71.099998,51.618927,3258300
2006-02-06,71.000000,71.300003,70.989998,71.169998,51.669750,2551500
2006-02-07,71.160004,71.290001,70.570000,70.650002,51.292229,3132800
2006-02-08,70.650002,71.279999,70.300003,71.000000,51.546341,2846100
2006-02-09,71.360001,72.879997,71.250000,72.120003,52.359455,3798100
2006-02-10,72.290001,72.989998,71.500000,72.610001,52.715199,2931700
2006-02-13,72.690002,73.419998,72.639999,72.910004,52.932991,2320300
2006-02-14,73.500000,74.120003,73.410004,73.699997,53.506557,3859400
2006-02-15,73.709999,74.180000,73.089996,73.129997,53.092720,2672900
2006-02-16,73.199997,73.349998,72.500000,73.050003,53.034649,2923000
2006-02-17,73.150002,74.150002,73.080002,73.769997,53.557358,2338600
2006-02-21,73.669998,74.099998,72.849998,73.199997,53.143547,3706300
2006-02-22,73.190002,73.739998,72.980003,72.980003,53.318897,2674100
2006-02-23,73.099998,74.080002,73.000000,73.650002,53.808380,2694800
2006-02-24,73.940002,74.160004,73.129997,73.910004,53.998348,1931100
2006-02-27,74.000000,74.660004,73.690002,73.690002,53.837620,2774300
2006-02-28,73.699997,74.080002,73.120003,73.589996,53.764553,2695300
2006-03-01,74.190002,74.190002,73.510002,73.669998,53.822990,2035500
2006-03-02,73.639999,73.800003,72.989998,73.050003,53.370037,2657100
2006-03-03,73.050003,73.290001,72.660004,72.879997,53.245834,3093200
2006-03-06,72.459999,72.800003,71.540001,71.949997,52.566364,3587200
2006-03-07,71.800003,72.339996,71.599998,72.269997,52.800159,2954800
2006-03-08,72.510002,73.070000,72.050003,72.379997,52.880547,2494700
2006-03-09,72.529999,72.760002,71.769997,71.800003,52.456787,2148800
2006-03-10,71.900002,72.800003,71.879997,72.320000,52.836700,1832700
2006-03-13,72.500000,72.519997,71.879997,72.089996,52.668663,1997600
2006-03-14,72.180000,73.750000,72.180000,73.529999,53.720699,2629000
2006-03-15,73.279999,74.239998,73.010002,74.000000,54.064102,2863500
2006-03-16,74.489998,75.459999,74.290001,74.889999,54.714317,4338200
2006-03-17,75.300003,75.449997,74.750000,74.790001,54.641289,4049500
2006-03-20,74.839996,75.190002,74.550003,75.000000,54.794689,1748700
2006-03-21,75.199997,75.339996,74.629997,74.930000,54.743546,3197700
2006-03-22,74.760002,76.150002,74.760002,76.070000,55.576435,2954700
2006-03-23,76.680000,76.959999,76.010002,76.769997,56.087860,3468700
2006-03-24,76.650002,77.059998,76.379997,76.800003,56.109779,3419400
2006-03-27,76.699997,77.230003,76.510002,76.839996,56.138973,2792500
2006-03-28,76.839996,77.199997,76.150002,76.300003,55.744476,3511000
2006-03-29,77.809998,78.739998,77.559998,77.559998,56.665024,5262600
2006-03-30,77.570000,77.620003,76.000000,76.519997,55.905170,3362600
2006-03-31,76.519997,76.879997,75.610001,75.690002,55.298790,3125800
2006-04-03,75.970001,77.190002,75.760002,75.839996,55.408386,3603000
2006-04-04,76.519997,77.989998,76.519997,77.000000,56.255901,3634600
2006-04-05,77.889999,77.900002,76.800003,77.459999,56.591976,2784100
2006-04-06,79.989998,82.010002,79.540001,81.379997,59.455883,10471100
2006-04-07,81.250000,82.080002,80.809998,81.029999,59.200195,4107900
2006-04-10,80.110001,81.370003,80.110001,80.980003,59.163670,2564200
2006-04-11,80.169998,81.120003,80.169998,80.790001,59.024818,2791600
2006-04-12,79.980003,81.370003,79.980003,81.099998,59.251335,2456800
2006-04-13,80.900002,81.540001,80.580002,80.970001,59.156368,1793900
2006-04-17,80.550003,80.709999,79.309998,80.260002,58.637630,3122500
2006-04-18,80.360001,82.199997,80.339996,81.589996,59.609325,4374600
2006-04-19,81.690002,82.389999,81.660004,81.879997,59.821201,2922500
2006-04-20,81.849998,82.970001,81.370003,82.599998,60.347225,4281500
2006-04-21,84.000000,85.500000,83.910004,85.059998,62.144489,9268200
2006-04-24,84.010002,85.900002,84.000000,85.459999,62.436745,4363700
2006-04-25,85.000000,85.500000,84.400002,84.809998,61.961838,3955800
2006-04-26,84.839996,85.650002,84.599998,85.519997,62.480556,2704600
2006-04-27,85.000000,85.680000,84.500000,85.230003,62.268692,2991300
2006-04-28,85.000000,85.510002,84.940002,85.430000,62.414791,2531000
2006-05-01,85.510002,85.730003,84.839996,84.970001,62.078739,2848100
2006-05-02,85.150002,85.309998,83.580002,84.500000,61.735355,3807300
2006-05-03,84.750000,85.900002,84.610001,85.900002,62.758194,3317600
2006-05-04,85.900002,86.669998,85.839996,86.470001,63.174622,3324700
2006-05-05,86.690002,87.300003,86.540001,87.300003,63.781025,3632000
2006-05-08,87.099998,88.349998,87.059998,88.129997,64.387398,3523600
2006-05-09,87.610001,87.800003,86.820000,87.580002,63.985573,4014700
2006-05-10,87.250000,87.760002,87.230003,87.650002,64.036751,2818300
2006-05-11,87.250000,87.639999,86.779999,87.169998,63.686050,2558100
2006-05-12,86.900002,87.660004,86.250000,86.570000,63.247684,2526500
2006-05-15,86.699997,87.209999,86.070000,87.120003,63.649521,2597500
2006-05-16,87.120003,87.330002,86.220001,86.760002,63.386471,3198400
2006-05-17,85.900002,85.970001,84.120003,84.419998,62.005650,4156000
2006-05-18,83.629997,84.830002,83.629997,84.150002,61.807346,2690500
2006-05-19,84.559998,84.919998,83.709999,84.309998,61.924858,2796400
2006-05-22,84.309998,84.589996,82.589996,83.730003,61.498863,3006500
2006-05-23,83.599998,84.019997,83.010002,83.440002,61.285877,2783600
2006-05-24,83.190002,84.099998,82.650002,83.820000,61.564999,2906600
2006-05-25,83.949997,84.230003,82.860001,83.260002,61.153660,2821900
2006-05-26,83.260002,84.000000,82.910004,83.870003,61.601685,1838000
2006-05-30,83.500000,83.980003,83.349998,83.459999,61.300541,2334600
2006-05-31,83.699997,84.620003,83.150002,83.660004,61.447445,3364300
2006-06-01,83.660004,84.669998,83.139999,84.510002,62.071739,1721800
2006-06-02,84.800003,85.230003,84.500000,84.779999,62.270092,2318900
2006-06-05,84.099998,84.330002,82.879997,82.949997,60.925968,2599500
2006-06-06,83.199997,83.910004,81.290001,82.260002,60.419167,4299900
2006-06-07,82.260002,82.279999,80.339996,80.339996,59.008942,3797800
2006-06-08,79.800003,81.940002,79.239998,81.750000,60.044559,4435400
2006-06-09,81.389999,81.870003,80.250000,80.570000,59.177860,2561200
2006-06-12,80.570000,81.089996,79.889999,80.160004,58.876728,2535100
2006-06-13,80.349998,81.230003,79.940002,79.959999,58.729824,3444200
2006-06-14,79.800003,80.470001,79.279999,79.900002,58.685783,2488900
2006-06-15,79.650002,81.339996,79.250000,80.900002,59.420246,3190000
2006-06-16,80.980003,81.150002,80.309998,80.510002,59.133797,3509500
2006-06-19,80.699997,80.699997,78.889999,79.430000,58.340569,2448300
2006-06-20,79.430000,80.610001,79.050003,79.889999,58.678413,2139400
2006-06-21,79.900002,81.320000,79.900002,80.400002,59.052990,2337200
2006-06-22,80.650002,80.800003,79.290001,79.589996,58.458084,1793800
2006-06-23,79.599998,80.279999,79.489998,79.919998,58.700462,2398400
2006-06-26,79.919998,80.349998,79.599998,80.209999,58.913467,1626900
2006-06-27,80.400002,80.930000,78.620003,78.699997,57.804386,2527400
2006-06-28,78.709999,79.360001,78.610001,79.279999,58.230373,1787900
2006-06-29,79.290001,81.500000,79.290001,81.150002,59.603889,2765500
2006-06-30,81.639999,81.750000,80.709999,80.769997,59.324764,3268700
2006-07-03,81.150002,81.230003,80.790001,81.120003,59.581852,654600
2006-07-05,80.900002,80.919998,80.120003,80.550003,59.163181,2157900
2006-07-06,80.870003,81.599998,80.809998,81.389999,59.780155,2280500
2006-07-07,76.279999,76.279999,73.839996,74.099998,54.425720,24358800
2006-07-10,74.480003,74.620003,72.820000,73.110001,53.698586,9215500
2006-07-11,73.250000,73.720001,72.639999,73.089996,53.683907,5431100
2006-07-12,73.500000,73.599998,72.459999,72.720001,53.412128,4320700
2006-07-13,72.480003,72.570000,71.410004,71.629997,52.611542,4816000
2006-07-14,71.660004,71.970001,70.879997,71.220001,52.310383,4350900
2006-07-17,71.199997,71.489998,70.169998,70.660004,51.899075,5183900
2006-07-18,70.900002,71.029999,70.489998,70.849998,52.038631,5283000
2006-07-19,71.150002,71.379997,70.639999,71.019997,52.163486,5367700
2006-07-20,71.400002,71.699997,71.059998,71.099998,52.222240,3413500
2006-07-21,71.370003,71.720001,69.919998,70.720001,51.943161,5617600
2006-07-24,71.050003,71.690002,70.739998,71.690002,52.655609,3472600
2006-07-25,71.000000,71.010002,67.050003,68.110001,50.026131,18859900
2006-07-26,68.110001,69.830002,67.349998,69.059998,50.723888,9168600
2006-07-27,69.889999,70.699997,69.459999,69.750000,51.230698,6141000
2006-07-28,70.309998,70.580002,69.779999,70.519997,51.796265,4012000
2006-07-31,70.099998,70.980003,70.040001,70.400002,51.708111,3069800
2006-08-01,70.000000,70.110001,69.440002,69.910004,51.348221,3403200
2006-08-02,69.910004,70.089996,69.550003,69.610001,51.127853,4835300
2006-08-03,69.610001,69.790001,69.209999,69.279999,50.885483,4595900
2006-08-04,69.900002,70.290001,69.059998,69.449997,51.010349,4134800
2006-08-07,69.400002,69.410004,68.779999,69.000000,50.679817,3613700
2006-08-08,69.449997,69.510002,68.279999,68.559998,50.356636,4072500
2006-08-09,69.360001,69.360001,68.180000,68.300003,50.165688,3581000
2006-08-10,68.410004,69.029999,68.279999,68.410004,50.246487,3124500
2006-08-11,68.550003,68.940002,68.370003,68.529999,50.334610,3368600
2006-08-14,68.529999,69.279999,68.449997,68.620003,50.400723,4531200
2006-08-15,69.489998,69.839996,69.190002,69.779999,51.252735,4650600
2006-08-16,70.300003,70.940002,70.150002,70.790001,51.994553,5245000
2006-08-17,70.790001,71.570000,70.500000,71.199997,52.295696,3167400
2006-08-18,71.519997,71.570000,71.029999,71.209999,52.303047,2485700
2006-08-21,71.300003,71.459999,70.940002,71.120003,52.236950,2436900
2006-08-22,71.129997,71.730003,71.120003,71.290001,52.361813,2092600
2006-08-23,71.050003,71.430000,70.040001,70.339996,51.999569,2783700
2006-08-24,70.500000,70.580002,69.650002,70.099998,51.822151,2485000
2006-08-25,70.059998,70.400002,69.620003,69.919998,51.689068,3085100
2006-08-28,69.750000,71.290001,69.750000,70.940002,52.443130,2658400
2006-08-29,70.940002,71.809998,70.449997,71.610001,52.938427,3208000
2006-08-30,72.000000,72.000000,71.430000,71.440002,52.812748,2572100
2006-08-31,71.800003,71.970001,71.449997,71.699997,53.004963,1780800
2006-09-01,71.739998,72.320000,71.650002,71.720001,53.019753,2487300
2006-09-05,71.739998,72.000000,71.129997,71.349998,52.746220,2913000
2006-09-06,71.349998,71.739998,71.040001,71.500000,52.857090,2503700
2006-09-07,71.500000,71.699997,70.589996,70.589996,52.184383,3276800
2006-09-08,70.750000,71.589996,70.599998,71.510002,52.864510,2316400
2006-09-11,71.519997,71.519997,70.800003,71.349998,52.746220,2189500
2006-09-12,71.680000,72.750000,71.220001,72.570000,53.648113,3867600
2006-09-13,72.599998,73.790001,72.599998,73.370003,54.239525,3556400
2006-09-14,73.400002,73.769997,73.199997,73.529999,54.357803,2624700
2006-09-15,74.250000,74.699997,74.019997,74.139999,54.808754,5656700
2006-09-18,74.139999,74.400002,73.500000,73.889999,54.623943,2478700
2006-09-19,74.779999,75.370003,72.959999,73.250000,54.150803,2620900
2006-09-20,73.300003,74.099998,73.169998,73.419998,54.276485,3855000
2006-09-21,73.750000,73.949997,72.669998,73.110001,54.047314,3337700
2006-09-22,73.300003,73.559998,72.220001,73.070000,54.017750,2408800
2006-09-25,73.180000,73.800003,72.629997,73.699997,54.483486,4234500
2006-09-26,74.099998,75.000000,74.000000,74.750000,55.259693,4888700
2006-09-27,74.849998,74.970001,74.349998,74.650002,55.185780,3383700
2006-09-28,74.599998,74.989998,74.120003,74.599998,55.148815,2736900
2006-09-29,74.599998,75.000000,74.300003,74.419998,55.015759,2592200
2006-10-02,74.699997,74.699997,73.330002,73.589996,54.402153,2943000
2006-10-03,73.260002,74.120003,73.000000,74.029999,54.727432,2974100
2006-10-04,74.029999,75.019997,74.029999,74.870003,55.348431,3025200
2006-10-05,75.000000,75.949997,75.000000,75.919998,56.124645,2616500
2006-10-06,75.949997,76.160004,75.769997,75.949997,56.146812,2595100
2006-10-09,75.559998,75.910004,75.430000,75.800003,56.035938,1817900
2006-10-10,75.690002,75.760002,75.139999,75.199997,55.592373,1898500
2006-10-11,75.199997,75.599998,74.989998,75.470001,55.791981,2665400
2006-10-12,75.440002,75.550003,74.860001,75.430000,55.762394,2110700
2006-10-13,75.830002,75.919998,75.349998,75.400002,55.740223,1753200
2006-10-16,75.599998,75.989998,75.339996,75.750000,55.998962,1932400
2006-10-17,75.250000,76.000000,75.150002,75.800003,56.035938,2517000
2006-10-18,76.000000,76.239998,75.199997,75.529999,55.836334,2566500
2006-10-19,75.529999,76.470001,75.529999,76.400002,56.479488,2781500
2006-10-20,78.089996,79.400002,77.290001,78.470001,58.009743,7998800
2006-10-23,78.500000,80.879997,78.500000,80.089996,59.207333,5275100
2006-10-24,79.949997,80.580002,79.699997,79.889999,59.059509,3196500
2006-10-25,79.750000,79.949997,78.820000,79.459999,58.741638,2297600
2006-10-26,79.459999,79.500000,78.540001,79.239998,58.578991,2392200
2006-10-27,79.199997,79.730003,78.879997,78.949997,58.364609,2329100
2006-10-30,78.989998,79.250000,78.540001,78.940002,58.357193,1193400
2006-10-31,78.989998,79.599998,78.110001,78.839996,58.283268,2677300
2006-11-01,78.830002,79.110001,78.279999,78.839996,58.283268,2910500
2006-11-02,78.839996,79.300003,78.580002,78.879997,58.312840,2899900
2006-11-03,79.080002,79.330002,78.120003,78.580002,58.091091,1814000
2006-11-06,78.900002,79.769997,78.580002,79.589996,58.837723,2133900
2006-11-07,79.510002,80.139999,79.269997,79.419998,58.712074,2122200
2006-11-08,79.440002,79.750000,79.000000,79.419998,58.712074,1731500
2006-11-09,79.550003,79.879997,78.580002,78.900002,58.327633,3261600
2006-11-10,79.150002,79.360001,78.680000,79.190002,58.542030,2088900
2006-11-13,79.050003,79.769997,78.839996,79.500000,58.771160,2574900
